mA,V,time
496.90000000000003,4.54,1566768692.606946
497.40000000000003,4.54,1566768692.6732397
497.40000000000003,4.54,1566768692.7383466
496.5,4.54,1566768692.8045225
497.40000000000003,4.54,1566768692.8706415
497.70000000000005,4.54,1566768692.9357042
497.5,4.54,1566768693.0021768
497.5,4.54,1566768693.0672653
497.8,4.54,1566768693.1335223
497.3,4.54,1566768693.1986492
498.20000000000005,4.54,1566768693.2648458
497.40000000000003,4.54,1566768693.3298998
498.40000000000003,4.54,1566768693.39606
498.1,4.54,1566768693.4612668
498.20000000000005,4.54,1566768693.5276134
498.1,4.54,1566768693.5925891
496.6,4.54,1566768693.658944
498.8,4.54,1566768693.724081
498.40000000000003,4.54,1566768693.7903602
496.8,4.54,1566768693.8554623
498.20000000000005,4.54,1566768693.9215357
497.70000000000005,4.54,1566768693.9867718
498.20000000000005,4.54,1566768694.052936
497.5,4.54,1566768694.1190774
497.70000000000005,4.54,1566768694.1841094
497.6,4.54,1566768694.250273
496.6,4.54,1566768694.3153174
496.40000000000003,4.54,1566768694.3814356
498.20000000000005,4.54,1566768694.446617
498.20000000000005,4.54,1566768694.5127192
497.8,4.54,1566768694.5788128
497.70000000000005,4.54,1566768694.643986
498.1,4.54,1566768694.710218
497.70000000000005,4.54,1566768694.7754261
497.70000000000005,4.54,1566768694.841593
498.20000000000005,4.54,1566768694.9067202
497.40000000000003,4.54,1566768694.9724243
497.70000000000005,4.54,1566768695.0386815
497.40000000000003,4.54,1566768695.1038296
496.1,4.54,1566768695.169961
498.40000000000003,4.54,1566768695.2350492
498.3,4.54,1566768695.301258
497.5,4.54,1566768695.3673146
498.40000000000003,4.54,1566768695.4325786
498.3,4.54,1566768695.4988437
497.5,4.54,1566768695.5639994
497.5,4.54,1566768695.6292064
497.5,4.54,1566768695.6954997
497.5,4.54,1566768695.76083
497.40000000000003,4.54,1566768695.8269677
497.70000000000005,4.54,1566768695.892174
497.90000000000003,4.54,1566768695.9585152
497.90000000000003,4.54,1566768696.0235589
497.6,4.54,1566768696.0897195
497.90000000000003,4.54,1566768696.155894
498.0,4.54,1566768696.221066
498.1,4.54,1566768696.2872548
497.70000000000005,4.54,1566768696.3522677
497.5,4.54,1566768696.4176497
497.90000000000003,4.54,1566768696.4838114
497.70000000000005,4.54,1566768696.5498977
496.8,4.54,1566768696.6149914
497.6,4.54,1566768696.6812112
496.90000000000003,4.54,1566768696.746187
497.6,4.54,1566768696.8124192
496.90000000000003,4.54,1566768696.8775895
496.70000000000005,4.54,1566768696.9440625
497.8,4.54,1566768697.0092769
498.0,4.54,1566768697.0753267
498.1,4.54,1566768697.140381
496.40000000000003,4.54,1566768697.2066445
497.1,4.54,1566768697.2718878
497.40000000000003,4.54,1566768697.3380504
498.3,4.54,1566768697.4033647
497.20000000000005,4.54,1566768697.4695442
497.8,4.54,1566768697.5346367
497.70000000000005,4.54,1566768697.6008708
497.70000000000005,4.54,1566768697.6662426
497.5,4.54,1566768697.7324793
497.40000000000003,4.54,1566768697.797662
